,Answer.ID,FailingMethod,Question.ID,Answer.duration,Answer.confidence,Answer.difficulty,GroundTruth,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage,Answer.explanationComplexity
106,387,0,5,92.21,5,1,0,0,1,1,0,0,2,"The problem is on line 279 where the minutes are checked. The value ""-15"" makes the IF statement true; and the exception is thrown. The variable ""offset"" is unrelated to this failure.",1,1,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5.0,29,0,1000,1,3,100
107,388,0,5,382.065,2,4,0,0,1,1,0,0,2,This error occurs will likely occur if the minute value is too large or too small. When the DateTimeZone method is called; it checks to see if the minute is less than zero or greater than 59 in line 279. Since this value is less than zero; it throws the illegal IllegalArgumentException error in line 280.,1,1,78cA-9e4a2-6-7,5,Hobbyist,1.0,30,1,1000,7,0,100
108,389,0,5,239.883,4,3,0,0,1,1,0,0,2,If there was; there would be a different error thrown (Millis out of range). The error gets thrown before it even gets to the offset definition.,1,1,1449GA0I-4C14-1,4,Undergraduate_Student,4.0,35,0,100,1,3,60
109,390,0,5,181.988,4,2,0,0,1,1,0,0,1,offset is simply being initilized to zero; it will later be set to the result of: FieldUtils.safeMultiply(minutesOffset; DateTimeConstants.MILLIS_PER_MINUTE);,1,1,41eI0e3i-806:568Ae7g8c-7-1-2,5,Hobbyist,4.0,35,0,1050,1,2,70
110,391,0,5,51.389,5,2,0,0,1,1,0,0,1,exceeption is raised at line 280,1,1,1523iA8C4C-602,5,Professional_Developer,14.0,34,0,1150,8,2,80
111,392,0,5,490.56,5,4,0,0,1,1,0,0,1,we need to declaration of offset value as 0 & it can be declared  anywhere within the java program,1,1,1517gG7e-9a5-12:13EE-9c-7e880,5,Graduate_Student,4.0,24,1,1000,3,1,70
112,393,0,5,46.879,4,2,0,0,1,1,0,0,1,Java ints are signed.,1,1,1568aA-4c6i-106:505iC4e-2c-439,3,Professional_Developer,15.0,39,0,1050,1,3,30
113,394,0,5,292.521,5,5,0,0,1,1,0,0,1,its only an argument exception and the argument given is a constant,1,1,1524GC-4c-6e84-1,5,Professional_Developer,16.0,40,1,1000,3,3,65
114,395,0,5,613.23,4,3,0,1,0,0,1,2,1,Yes there could be an issue with the parameters passed it will finally give answer millis out of range,1,1,1573Ic-9c3a-7-13,5,Graduate_Student,2.0,24,0,1000,3,2,75
115,396,0,5,63.927,5,1,0,0,1,1,0,0,1,nope; it's fine. i dont personally like the name of it though.,1,1,1598AG0g-8e-9-32,4,Professional_Developer,25.0,25,0,1100,1,2,0
116,397,0,5,250.579,5,1,0,0,1,1,0,0,1,Once again the program doesn't get to this point because of the arguments.,1,1,83gE-9E9a-176:1609ca8I0E-894,4,Undergraduate_Student,9.0,27,0,1150,1,2,30
117,398,0,5,71.587,4,5,0,1,0,0,1,2,1,the offset variable is still zero; making it out of range,1,1,1587ee-3A7e8-7-2,4,Undergraduate_Student,2.0,19,0,1000,0,1,95
118,399,0,5,98.287,4,2,0,0,1,1,0,0,1,"The variable definition for ""offset"" is appropriate; and has (to my knowledge) no impact on why the code threw out the failure outlined above because the variable itself is defined below where the code threw out the failure.",1,1,48AI-2e-3i700:595II-6A9A7-4-4,5,Undergraduate_Student,2.0,19,0,1150,0,3,75
119,400,0,5,60.73,4,3,0,1,0,0,1,2,1,I believe the error is in the offset described in hours in line 284,1,1,100iI-7A-7g-505:15ge-4I9c-31-7,5,Hobbyist,4.0,28,0,50,0,4,90
120,181,0,6,289.349,5,2,0,0,1,0,0,0,1,The issue occurs before this point in the code. The javadoc says it accepts negative minutes; but it's hard coded to throw the exception if minutesOffset is negative.,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6.0,31,1,1050,5,2,80
121,182,0,6,222.082,4,2,0,0,0,0,1,2,1,In the comment in the source code it says that the minutes value must be in the range -59 to +59. However; in the code it throws an exception if the minutes value is less than 0. It should only throw an exception if the minutes value is less than -59; not less than 0.,1,1,270ie-2C-4c-550:97ai0I-8C871,5,Professional_Developer,20.0,25,0,1100,1,2,90
122,183,0,6,416.662,5,3,0,0,0,0,1,2,1,Illegal argument exception is thrown if the id is not recognised -02:15 is not recognised,1,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4.0,29,1,1000,1,2,90
123,184,0,6,368.5,5,2,0,0,1,0,0,0,1,No - it is working as it should; the offset should be a negative given the desired result.,1,1,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25.0,42,0,1150,9,3,0
124,185,0,6,523.026,5,2,0,0,1,0,0,0,1,"On line 279: When calling ""DateTimeZone.forOffsetHoursMinutes(-2; -15));"" the ""-15"" minutesOffset is out of range of the if statement ""if (minutesOffset < 0 || minutesOffset > 59)"" thus throwing the error.    The variable horusInMinutes is unrelated to the error that is being thrown as it hasn't even been initiated prior to the Illegal Argument Exception",1,1,941eE-4G9i-56-4:283Aa7E0I474,3,Undergraduate_Student,5.0,21,0,1100,0,1,100
125,186,0,6,73.235,5,2,0,0,1,0,0,0,1,This is an integer being defined as another integer multiplied by 60. This looks fine.,1,1,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5.0,32,0,1000,1,1,20
126,187,0,6,243.156,3,3,0,0,0,0,1,2,1,In line 279; negative values of minutesOffset will automatically throw an exception.,1,1,494gg-5i2I0-76,5,Graduate_Student,1.0,26,0,50,0,2,100
127,188,0,6,135.77,5,2,0,0,1,0,0,0,1,hoursInMinutes is multiplying hoursOffset which is an argument of forOffsetHoursMinutes and is between -24 0 and 24,1,1,562iC0e2c-7-5-1,4,Undergraduate_Student,3.0,19,0,1150,1,3,100
128,189,0,6,306.352,4,4,0,0,0,0,1,2,1,"I""m guessing because the string is trying to sub string a Null value. But wouldn't the "".length() > 0"" part eliminate that issue?    No; calling itemdescription.length() when itemdescription is null would not generate a StringIndexOutOfBoundsException; but rather a NullPointerException since you would essentially be trying to call a method on null.    As others have indicated; StringIndexOutOfBoundsException indicates that itemdescription is not at least 38 characters long. You probably want to handle both conditions (I assuming you want to truncate):",1,1,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6.0,31,1,1050,5,2,100
129,190,0,6,3700.381,5,2,0,0,1,0,0,0,1,The problem is in line 279; the statement throws an IllegalArgumentException for any minutesOffset less than 0 (i.e. negative offsets).,1,1,96CE1c7G35-1:591ga-7E0E9-88,4,Hobbyist,15.0,31,1,50,1,2,100
130,191,0,6,175.319,5,1,0,0,1,0,0,0,1,The highlighted segment has no relation to the error of the minutes being out of range.,1,1,307Cg-5C7a4-4-3:881AI5C9I3-85,4,Professional_Developer,4.0,22,0,1000,1,3,65
131,192,0,6,1098.169,3,5,0,0,0,0,1,2,1,hoursInMinutes = hoursOffset*60 has no problem because an integer can hold negative numbers as well. On the other hand for Offset hours minutes has 2 values in it when it's only looking for 1 value,1,1,19cI3G-7E-6-6-2,3,Other,1.0,27,0,50,10,1,100
132,193,0,6,366.388,0,4,0,0,0,0,0,1,1,It is not possible to determine whether there is a problem with the code in lines 285 to 289 simply by looking at the received failure. The code in lines 285 to 289 is not executed because an exception is thrown by lines 279 to 281. It seems however that if the exception had not been caught and lines 285 to 289 would execute; the result of the test would be that both functions do not provide the same result. The parameters that are fed into forOffsetHoursMinutes would lead to an offset of -01:45 instead of -02:15 because of the way this is calculated in line 286.,1,1,87gg-4A6E-40-7,5,Hobbyist,1.0,45,1,1000,1,2,100
133,194,0,6,62.368,3,3,0,0,0,0,1,2,1,there should be no negative sign in front of the 15,1,1,1445ca0A-2a-819,3,Undergraduate_Student,2.0,21,0,1000,11,1,75
134,195,0,6,129.911,5,3,0,0,0,0,1,2,1,Hours in minutes gets multiplied by 0.,1,1,1475GI2G-2E055,3,Undergraduate_Student,3.0,27,0,1050,11,1,90
135,196,0,6,220.824,2,3,0,0,1,0,0,0,1,the error is raised by 280 before hoursInMinutes is defined,1,1,1497Ia5a4a-185,4,Undergraduate_Student,3.0,18,1,1100,0,1,90
136,197,0,6,56.051,5,1,0,0,1,0,0,0,1,it's a simple int * int operation.,1,1,1516AC-8a0i-123,5,Hobbyist,5.0,34,0,1050,1,2,0
137,198,0,6,94.987,5,1,0,0,1,0,0,0,1,The variable is defined and used after the exception occurs,1,1,1521AI-8g4A-1-63,5,Undergraduate_Student,17.0,28,0,50,1,1,50
138,199,0,6,2105.108,5,1,0,0,1,0,0,0,1,"programme stops @   if (minutesOffset < 0 || minutesOffset > 59) {              throw new IllegalArgumentException(""Minutes out of range: "" + minutesOffset);          }    there is nothing to do with ""hoursInMinutes""",1,1,1518CC2g5I-319,4,Graduate_Student,3.0,26,0,1000,1,1,90
139,200,0,6,196.516,5,2,0,0,1,0,0,0,1,The variable's definition and use will work perfectly with the input checks above it on lines 273-281. ,1,1,1557AI-3a0g03-3,5,Other,10.0,27,1,1100,1,1,85
140,121,0,7,55.036,1,5,0,0,1,0,0,0,1,It looks to be coded properly. ,5,1,3AI7C4g38-9,3,Hobbyist,12.0,28,0,150,0,1,0
141,122,0,7,228.156,3,5,0,0,1,0,0,0,1,This is just testing,5,1,139ga6a-3G761,5,Professional_Developer,4.0,25,0,1000,3,1,0
142,123,0,7,1364.67,5,2,0,0,1,0,0,0,1,The failure is caused by line 279 which excludes minute offsets with a negative value. The function forOffsetHoursMinutes is passed a minute value of -15 which satisfies the first part of the conditional on line 279 causing the exception on 278 to be thrown.    The code in yellow also has a problem. According to the documentation (-2; 15) and (-2; -15) should produce the same result but that won't happen here. This could be fixed by taking the absolute value of the minutes offset in line 286 before subtracting.,5,1,33ac-3i3I5-8-3:72ag4C-7e4-1-9,5,Hobbyist,13.0,39,0,50,9,3,100
143,124,0,7,935.235,5,2,0,0,0,0,1,2,1,The code will never reach line 285 in this case as the minutesOffset in this case is -15. Line 279 will check for the value of minutesOffset and throw a java.lang.IllegalArgumentException as you have received. ,5,1,94CA2E-8e-485:14aa-9a8A-9-86,5,Professional_Developer,15.0,45,0,1150,1,3,100
144,125,0,7,839.098,4,3,0,0,0,0,1,2,1,This code would not produce the correct result in the case where the input hoursOffset and minutesOffset were both less than zero; although the true source of the error is in lines 279-281 as it throws an error for negative minutesOffset values that the comments indicate are to be handled explicitly by the function.,5,1,208Ic-2C0G2-11,5,Other,20.0,35,0,1100,4,2,95
145,126,0,7,279.43,5,1,0,0,1,0,0,0,1,"The if-else conditional clause allows for integers < 0 and there is no custom error message ""Minutes out of range:-15"" in those lines.",5,1,235ec8G6c-82-6,5,Hobbyist,1.0,25,0,1050,0,1,80
146,127,0,7,448.722,5,2,0,0,1,0,0,0,1,"The exception with the message ""Minutes out of range:"" is thrown at line 280 when a negative integer is passed for the minutesOffset argument. -15 was passed; so that is where the exception is occurring.",5,1,21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3,4,Professional_Developer,12.0,27,0,1150,0,3,100
147,128,0,7,297.405,5,2,0,0,1,0,0,0,1,"The conditional clause is fine. The issue lies in the input which is negative 15 mins. It should be just 15 instead of ""-15"" as the hoursOffset variable is already negative.  ",5,1,502Ia1G-7i-502,5,Hobbyist,15.0,29,0,100,3,1,85
148,129,0,7,249.623,5,3,0,0,1,0,0,0,1,The exception got thrown at line 280 because the minutesOffset sent to the method was less than 0.,5,1,9gG8A-6g-1-55:601eI7I-3a-5-5-6,4,Professional_Developer,5.0,30,0,1000,0,2,90
149,130,0,7,4055.281,2,4,0,0,1,0,0,0,1,This error occurs will likely occur if the minute value is too large or too small. When the DateTimeZone method is called; it checks to see if the minute is less than zero or greater than 59 in line 279. Since this value is less than zero; it throws the illegal IllegalArgumentException error in line 280.,5,1,659ei-2E2a2-1-2,5,Hobbyist,1.0,30,1,1000,7,0,100
150,131,0,7,273.973,1,5,0,0,0,0,1,2,1,In the comments; it provides guidelines for the meaning of the code in terms of the combinations of sign for the hour and minute. It is a bit confusing to tell how it is working. Why are (in line 260 and 262)... the result the same? It seems like something is wrong here; but the comments shouldn't be wrong. -ve and -ve is -ve again? I'm confused here. It's a bit confusing to me what this code is actually trying to do. ,5,1,1457Ee7C-8c4-51:836Ii-6G-5c-819,3,Undergraduate_Student,2.0,21,1,1000,0,1,85
151,132,0,7,742.928,4,3,0,0,1,0,0,0,1,The variable minutesOffset is checked for any negative value.If so it is adjusted with hourInminutes.So that value may not be in out of range.,5,1,1473AA6C1c-25-6,4,Professional_Developer,9.0,33,1,1000,12,1,70
152,133,0,7,572.613,2,4,0,0,0,0,1,2,1,There is something wrong in line 286. It will give a negative value. ,5,1,1494IE-6g9G9-48,4,Hobbyist,8.0,19,0,1150,11,1,70
153,134,0,7,116.947,5,1,0,0,1,0,0,0,1,The logic is correct. If the offset is negative you would subtract the minutes; and add them if they are positive.,5,1,1519cI0C0C5-18,4,Undergraduate_Student,2.0,21,0,1000,1,1,50
154,135,0,7,464.811,3,5,0,0,1,0,0,0,1,I beleive the addtion and subtraction of the time is not the issue,5,1,1522GC0e-3c50-8,5,Undergraduate_Student,2.0,20,0,1000,0,2,0
155,136,0,7,572.287,4,3,0,0,0,0,1,2,1,value for time parameters should not be negative;there's time mentioned in negative which is out of range for language,5,1,1535eC4G4g-8-85:827Ca-4g2e-90-5,5,Professional_Developer,1.0,25,0,1000,3,1,85
156,137,0,7,301.832,4,3,0,0,1,0,0,0,1,"The lines 279 to 281 is throwing the exception message  i.e.   if (minutesOffset < 0 || minutesOffset > 59) {              throw new IllegalArgumentException(""Minutes out of range: "" + minutesOffset);          }",5,1,1559gE-3I4e-4-52,4,Professional_Developer,7.0,32,1,1000,1,3,100
157,138,0,7,830.002,4,2,0,0,1,0,0,0,1,"While there is the possibility for and illegal argument exception to be thrown; lines 285 to 289 did not throw the illegal argument exception mentioned above; that exception would have been thrown by line 280 because the values tested in 279 resulted in a false conditional statement; leading to the failure. The true source of the failure are the values that were used to test the forOffsetHoursMinutes; specifically the ""minutesOffset"" value.",5,1,1574eC4g2e-1-31,3,Undergraduate_Student,1.0,18,1,100,0,1,100
158,139,0,7,631.832,4,3,0,0,1,0,0,0,1,As all the variables are defined ,5,1,1582ai0e2I065,5,Graduate_Student,2.0,24,0,1050,3,2,0
159,140,0,7,109.317,5,1,0,0,1,0,0,0,1,The IllegalArgumentException gets thrown before line 285.,5,1,1592Eg1I-7A9-5-4,5,Professional_Developer,12.0,30,0,1150,0,1,80
160,221,0,8,43.51,5,1,0,0,1,0,0,0,3,The issue occurs before this point in the code. The javadoc says it accepts negative minutes; but it's hard coded to throw the exception if minutesOffset is negative.,1,1,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6.0,31,1,1050,5,2,90
161,222,0,8,126.139,4,2,0,0,1,0,0,0,1,The exception happened due to forOffsetHoursMinutes not accepting negative numbers for minutes; and it throws the exception on line 280.,1,1,832cg-7G1i-462:73eI-8E-2g-985,5,Undergraduate_Student,7.0,21,0,100,0,4,100
162,223,0,8,216.495,2,3,0,0,1,0,0,0,3,The failure is caused by the check on line 279. This failure is occurring before you even get to line 290.,1,1,270ie-2C-4c-550:97ai0I-8C871,5,Professional_Developer,20.0,25,0,1100,1,2,80
163,224,0,8,377.512,5,2,0,0,1,0,0,0,1,line 279 to 280 already throws the failure due to the fact that the if-construct doesnt allow minutes to have a negative value,1,1,98ce7A-4i-507,4,Undergraduate_Student,10.0,25,1,1150,0,2,90
164,225,0,8,265.929,4,3,0,0,1,0,0,0,1,The argument -15 resulted in the exception being thrown on line 280. This is due to -15 being less than 0; which caused the if statement conditional to pass. Assuming that the exceptions were not thrown; the safeMultiply function shouldn't be related to the failure.,1,1,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7.0,24,0,1150,0,4,100
165,226,0,8,471.387,2,3,0,0,1,0,0,0,1,This is third party api and should not give negative values,1,1,188aC8i1a150,5,Professional_Developer,4.0,27,1,1050,3,3,75
166,227,0,8,267.317,5,1,0,0,1,0,0,0,3,Assuming safeMultiply takes valid longs and ints then it should not fail with a simple multiplication of  minutesOffset * 60000,1,1,94iC8I-7g2-6-9:176ac-2C-6e7-94,3,Professional_Developer,25.0,42,0,1150,9,3,90
167,228,0,8,744.518,5,2,0,0,1,0,0,0,1,Line 279 catches the negative parameter and throws an exception matching the exception in the test. Line 290 is not reached with the parameters above.,1,1,270eG-5c6A3-46:65eI-2i-2I-9-36,5,Professional_Developer,20.0,38,0,1100,1,2,95
168,229,0,8,286.373,4,3,0,0,1,0,0,0,1,"When I searched the internet for the method used in this line of code I found that it is supposed to ""Multiply two values throwing an exception if overflow occurs."".  Given this definition I do not think the error could have occurred here; since if the multiply overflowed and wrapped around to a negative number we would have received a different exception. ",1,1,844Cg1g5e1-17:255ei-8G8E85-8,3,Undergraduate_Student,5.0,19,0,1150,0,3,65
169,230,0,8,63.07,5,1,0,0,1,0,0,0,3,The error is on lines 279-281    The code safeMultiply on line 290 was never even called to create such an error,1,1,941eE-4G9i-56-4:283Aa7E0I474,3,Undergraduate_Student,5.0,21,0,1100,0,1,95
170,231,0,8,3949.175,4,4,0,0,1,0,0,0,3,No issues if we import and defined FieldUtils class with the method safeMultiply.  or Import FieldUtils defined API to current class ;So that we can use this method ,1,1,519CE-1a-8G700:117Ec-7c4a-50-9:93Ce-7c-8i-69-4,5,Professional_Developer,4.0,29,1,1000,1,2,60
171,232,0,8,354.378,5,1,0,0,1,0,0,0,1,"The issue is actually that in the call ""DateTimeZone.forOffsetHoursMinutes(-2; -15)""; minutesOffset gets a value of -15. Then the argument exception is thrown as line 279 throws it when minutesOffset is <0",1,1,59gA3i5E2-7-9:249IE-2a8E-92-1,5,Graduate_Student,12.0,40,0,1050,2,2,90
172,233,0,8,137.564,1,5,0,0,1,0,0,0,3,I'm leaning toward no here but I'm not exactly sure. If this function is simply multiplying the two numbers then I don't think that would put the test out of range but I'm not certain on this one.,1,1,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5.0,32,0,1000,1,1,20
173,234,0,8,158.407,4,2,0,0,1,0,0,0,3,The exception is thrown before the code gets to that part.,1,1,494gg-5i2I0-76,5,Graduate_Student,1.0,26,0,50,0,2,60
174,235,0,8,198.503,3,3,0,0,1,0,0,0,3,I do not see the code to see proper invocation of safeMultiply; but it appears to take in two arguments; number of millis in one minute; and the number of minutes,1,1,562iC0e2c-7-5-1,4,Undergraduate_Student,3.0,19,0,1150,1,3,20
175,236,0,8,150.079,3,3,0,0,1,0,0,0,1,It looks like the arguments are correct,1,1,656AI5G0i-32-5,4,Undergraduate_Student,4.0,20,0,1050,1,3,20
176,237,0,8,55.856,4,4,0,0,0,0,1,2,3,"The same answer because the string is trying to sub string a Null value. But wouldn't the "".length() > 0"" part eliminate that issue?    No; calling itemdescription.length() when itemdescription is null would not generate a StringIndexOutOfBoundsException; but rather a NullPointerException since you would essentially be trying to call a method on null.    As others have indicated; StringIndexOutOfBoundsException indicates that itemdescription is not at least 38 characters long. You probably want to handle both conditions (I assuming you want to truncate):  ",1,1,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6.0,31,1,1050,5,2,100
177,238,0,8,1571.708,2,4,0,0,1,0,0,0,1,the problem seems to be the code isn't following the specification in the comments which seem to allow negative minutes if hours are negative but not otherwise. the code is rejecting with an exception all negative minutes.,1,1,452Ig6c-9G-502:768Ga1I8G-27-2:69eC6i-8G00-4,4,Hobbyist,35.0,59,0,1050,1,1,100
178,239,0,8,94.283,5,2,0,0,1,0,0,0,3,The actual problem is in line 279 before line 290 executes; the condition throws out any minutesOffset less than 0; which includes the -15 in the test.,1,1,96CE1c7G35-1:591ga-7E0E9-88,4,Hobbyist,15.0,31,1,50,1,2,90
179,240,0,8,635.562,5,3,0,0,1,0,0,0,1,The error is in line 276. There is no need to set the time parameter from -23 to 23 when 0-23 would do much better. There should be two errors shown; instead of merely the minutes being out of range. Otherwise; no problems to be found.,1,1,848Ia-5a5g-8-87,5,Undergraduate_Student,1.0,20,0,1100,0,1,85
180,161,0,9,35.308,0,5,0,0,0,0,0,1,3,I think this might be a problem because of the offset; but I am not entirely sure. ,1,1,3AI7C4g38-9,3,Hobbyist,12.0,28,0,150,0,1,40
181,162,0,9,975.87,3,3,0,0,1,0,0,0,1,I think the exception is thrown by illegal minutes in the if statement on line 279; before it hits line 294,1,1,35Eg-6i-8G-2-6-8,3,Undergraduate_Student,3.0,49,1,1000,4,1,100
182,163,0,9,102.074,5,5,0,0,1,0,0,0,3,failure is before method invokation,1,1,139ga6a-3G761,5,Professional_Developer,4.0,25,0,1000,3,1,60
183,164,0,9,174.437,5,2,0,0,1,0,0,0,3,Although forOffsetMillis can throw an IllegalArgumentException when it does it contains a different text message than the one we received. The exception here is coming from line 280.,1,1,33ac-3i3I5-8-3:72ag4C-7e4-1-9,5,Hobbyist,13.0,39,0,50,9,3,95
184,165,0,9,78.616,5,1,0,0,1,0,0,0,3,The code will throw and exception on line 280 and it will never reach line 294. ,1,1,94CA2E-8e-485:14aa-9a8A-9-86,5,Professional_Developer,15.0,45,0,1150,1,3,70
185,166,0,9,413.458,5,1,0,0,1,0,0,0,1,The problem is at line 279 which prevents a negative minutes value being accepted even though the programmer comments indicate that since version 2.3 negative minutes up to -59 are acceptable. The @throws IllegalArgumentException comment is also referring to versions before 2.3.,1,1,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23.0,44,0,1100,1,2,100
186,167,0,9,210.567,4,2,0,0,1,0,0,0,3,No as this function is correctly being passed an offset in milliseconds that will always be in the specified range.,1,1,208Ic-2C0G2-11,5,Other,20.0,35,0,1100,4,2,0
187,168,0,9,197.313,5,1,0,0,1,0,0,0,3,The error in the code happens earlier in the method and given the parameters (-2; -15); the program would never reach line 294. Line 294 is a valid return statement,1,1,235ec8G6c-82-6,5,Hobbyist,1.0,25,0,1050,0,1,90
188,169,0,9,249.796,5,2,0,0,1,0,0,0,1,there is a check for invalid data and negaitive numbers are considered invalid,1,1,286Ig-9C0E170,5,Undergraduate_Student,5.0,20,0,1050,1,2,85
189,170,0,9,280.719,5,2,0,0,1,0,0,0,3,I said no for this; but it's possible that if the exception was not thrown at line 280; it would be thrown in the method called (line 11 of forOffsetMillis). I don't know what the MAX_MILLIS constant is set to; so it's hard to say if it actually would.    But to answer the question; no; the failure here is occurring at line 280.,1,1,21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3,4,Professional_Developer,12.0,27,0,1150,0,3,90
190,171,0,9,218.839,5,2,0,0,1,0,0,0,1,The exception is thrown out because the minutes argument being less than 0 is caught first so the program doesn't reach forOffsetMillis(),1,1,1221iC8A5A242:495CC9e6a691:11aE2c-4c-9-86,4,Undergraduate_Student,4.0,19,0,1050,0,2,85
191,172,0,9,73.377,5,1,0,0,1,0,0,0,3,This part of the code is never reached in the first place. Code execution ends at line 280 which is the source of the exception. ,1,1,502Ia1G-7i-502,5,Hobbyist,15.0,29,0,100,3,1,90
192,173,0,9,1113.025,4,2,0,0,0,0,1,2,1,"Yes there is an issue but the issue is not at line 294 for the method ""forOffsetMillis"" because the code never reaches that point. The problem is at line 279 in the static method ""forOffsetHoursMinutes"" where on line 279 the code reads ""if (minutesOffset < 0 || minutesOffset > 59)"" where minutesOffset < 0 so an IllegalArgumentException is thrown because part of the old code from version 2.3 is still there; whereas line 279 should be ""if (minutesOffset < -59 || minutesOffset > 59)"". Line 294 is not where the exception is thrown because the code never reaches that point. The code never reaches the method ""forOffsetHours(int hoursOffset)"" so it never reaches ""forOffsetMillis(int millisOffset)"" either; which means the exception under this method is never reached either because the exception was thrown earlier in the method ""forOffsetHoursMinutes(...)"". The fact the exception thrown readss ""Minutes out of range..."" versus ""Millis out of range..."" tells us this.",1,1,555aC0a8e4-8-3:535CE8A-5e-95-2,3,Graduate_Student,1.0,25,1,1000,1,1,100
193,174,0,9,91.977,5,3,0,0,1,0,0,0,3,No because the exception was thrown at line 280 because the minutesOffset passed to the method was < 0.,1,1,9gG8A-6g-1-55:601eI7I-3a-5-5-6,4,Professional_Developer,5.0,30,0,1000,0,2,90
194,175,0,9,179.906,2,4,0,0,1,0,0,0,1,I believe that the issue is with the minutesoffset.,1,1,693ag0C9I-13-6,4,Graduate_Student,2.0,25,0,150,11,1,50
195,176,0,9,10791.162,5,1,0,0,1,0,0,0,1,Notwithstanding the comments; the actual code at line 279 requires minutes to be a positive number; hence result is Minutes out of range,1,1,67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649,5,Other,30.0,61,0,1100,4,3,100
196,177,0,9,396.449,5,1,0,0,1,0,0,0,1,"The exception thrown provides the message ""Minutes out of range:-15"". This specific message is thrown on line 280. The method invocation ""forOffsetMillis"" is unrelated to this exception.",1,1,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5.0,29,0,1000,1,3,95
197,178,0,9,126.613,1,4,0,0,1,0,0,0,1,This forOffsetMillis method seems to create a time zone instance for the given offset to UTC in milliseconds. The DateTimeZone method calls the forOffsetMillis method in line 294 which is after the IllegalArgumentException error occurs. This error points to the minuteOffset value being too small or too big; meaning that is not withn the range of 0 to 59. In this case;the minuteOffset value is -15 as set by invoking DateTimeZone.forOffsetHoursMinutes(-2; -15)).,1,1,78cA-9e4a2-6-7,5,Hobbyist,1.0,30,1,1000,7,0,100
198,179,0,9,85.137,0,5,0,0,0,0,0,1,3,It seems like there wouldn't be an issue; because it's just saying that it's going to return the offset. But it says it's out of rand an an illegal argument. It's good that there are assertions being tested; at least...Test cases are very important in order to make sure your program runs properly. ,1,1,1457Ee7C-8c4-51:836Ii-6G-5c-819,3,Undergraduate_Student,2.0,21,1,1000,0,1,60
199,180,0,9,699.947,5,4,0,0,1,0,0,0,1,The Minutes out of range exception is thrown on line 280 because -15 for the minutesoffset is < 0.,1,1,1449GA0I-4C14-1,4,Undergraduate_Student,4.0,35,0,100,1,3,100
