Person.id|Post.id|creationDate
10995116279390|687194831343|2011-09-18T21:54:08.621+0000
13194139533535|687194831343|2011-09-22T18:39:09.238+0000
32985348833794|549755878232|2012-08-07T08:11:49.959+0000
26388279067534|137439017892|2012-01-25T19:33:27.137+0000
19791209301121|64436|2011-08-14T20:39:23.840+0000
296|824633785313|2012-01-18T07:13:10.544+0000
318|824633785313|2012-01-19T11:11:52.166+0000
1355|824633785313|2012-01-16T06:58:29.060+0000
2199023255952|824633785313|2012-01-14T23:59:59.777+0000
6597069766850|824633785313|2012-01-20T06:07:50.370+0000
6597069767242|824633785313|2012-01-17T15:08:29.653+0000
8796093023851|824633785313|2012-01-15T01:17:54.353+0000
15393162789189|824633785313|2012-01-15T05:10:01.748+0000
15393162789951|824633785313|2012-01-15T13:33:24.447+0000
15393162790438|824633785313|2012-01-14T21:37:04.659+0000
17592186044592|824633785313|2012-01-16T06:37:55.848+0000
17592186045238|824633785313|2012-01-15T06:02:05.249+0000
19791209300831|824633785313|2012-01-17T14:58:53.057+0000
19791209301121|824633785313|2012-01-16T11:33:16.116+0000
19791209301252|824633785313|2012-01-15T04:42:17.311+0000
24189255811227|824633785313|2012-01-14T23:46:08.193+0000
24189255811315|824633785313|2012-01-19T18:18:18.604+0000
24189255811566|824633785313|2012-01-17T07:32:42.148+0000
26388279067534|824633785313|2012-01-24T13:42:57.436+0000
28587302322530|824633785313|2012-04-06T00:07:11.345+0000
28587302323175|824633785313|2012-05-08T08:01:09.598+0000
28587302323579|824633785313|2012-04-09T11:51:54.835+0000
30786325577859|824633785313|2012-06-16T01:44:08.470+0000
30786325577960|824633785313|2012-08-04T00:01:42.785+0000
30786325578056|824633785313|2012-07-19T05:52:10.291+0000
30786325578258|824633785313|2012-07-24T02:44:42.039+0000
30786325578320|824633785313|2012-07-13T03:48:49.697+0000
30786325578676|824633785313|2012-06-25T10:30:40.661+0000
32985348833794|824633785313|2012-08-06T15:49:51.873+0000
32985348834375|824633785313|2012-08-02T02:02:44.614+0000
6597069766850|687194831851|2011-10-07T11:06:12.439+0000
6597069767242|687194831851|2011-10-09T17:52:57.543+0000
8796093023851|687194831851|2011-10-08T19:37:57.065+0000
15393162789189|687194831851|2011-10-06T18:44:17.691+0000
15393162789951|687194831851|2011-10-07T22:50:00.120+0000
15393162790438|687194831851|2011-10-07T11:02:05.180+0000
17592186044592|687194831851|2011-10-06T22:38:48.415+0000
17592186045238|687194831851|2011-10-07T15:16:33.492+0000
19791209300831|687194831851|2011-10-06T23:14:21.415+0000
19791209301121|687194831851|2011-10-11T09:22:44.114+0000
19791209301252|687194831851|2011-10-09T18:11:09.172+0000
24189255811227|687194831851|2011-12-23T21:31:01.094+0000
28587302322530|893353262144|2012-04-21T17:01:07.043+0000
28587302323175|893353262144|2012-05-08T10:58:28.122+0000
28587302323579|893353262144|2012-04-23T00:43:20.619+0000
30786325577859|893353262144|2012-06-14T03:46:40.199+0000
30786325577960|893353262144|2012-08-02T04:06:53.229+0000
30786325578056|893353262144|2012-07-16T17:28:38.153+0000
6597069767242|1030792215749|2012-08-15T10:13:56.053+0000
8796093023851|1030792215749|2012-08-22T22:03:47.060+0000
15393162790438|1030792215749|2012-08-08T14:04:23.690+0000
24189255811227|1030792215749|2012-09-12T09:52:19.520+0000
24189255811315|1030792215749|2012-08-22T01:02:21.846+0000
30786325578676|1030792215751|2012-09-03T15:21:16.822+0000
6597069767242|1030792215757|2012-08-19T22:53:04.411+0000
8796093023851|1030792215757|2012-08-20T19:56:23.688+0000
15393162790438|1030792215757|2012-08-05T22:25:35.624+0000
24189255811315|1030792215757|2012-08-22T03:32:32.872+0000
1355|137439018211|2010-12-10T11:53:59.070+0000
6597069766850|137439018211|2011-08-28T05:30:43.547+0000
6597069767242|137439018211|2012-04-01T19:17:42.401+0000
26388279067534|137439018221|2012-06-27T22:10:23.545+0000
24189255811315|755914308856|2012-06-25T02:37:05.720+0000
28587302323175|755914308856|2012-07-14T13:00:25.203+0000
24189255811315|412316925259|2012-02-04T09:33:13.691+0000
26388279067534|412316925259|2012-09-01T22:34:47.954+0000
28587302323175|412316925259|2012-07-10T17:55:14.601+0000
24189255811227|962072739160|2012-07-29T06:07:00.580+0000
318|412316925286|2012-07-21T17:54:29.105+0000
1355|412316925286|2012-04-07T09:30:50.240+0000
6597069767242|412316925286|2012-05-12T06:36:53.933+0000
8796093023851|412316925286|2012-02-23T21:49:57.424+0000
15393162789189|412316925286|2011-05-17T17:40:19.812+0000
15393162789951|412316925286|2011-07-26T10:54:29.583+0000
17592186044592|412316925286|2012-05-04T20:07:57.422+0000
19791209300831|412316925286|2011-08-23T09:23:09.725+0000
24189255811227|412316925286|2012-01-28T16:54:53.651+0000
24189255811315|412316925286|2012-07-02T11:49:43.439+0000
30786325578258|412316925286|2012-08-22T05:26:44.861+0000
30786325578320|412316925286|2012-08-19T04:05:16.090+0000
30786325578676|412316925286|2012-08-18T23:57:54.713+0000
1355|618475355499|2012-01-27T19:12:36.985+0000
6597069766850|618475355501|2012-02-06T06:14:38.087+0000
6597069767242|618475355501|2011-09-09T15:35:51.440+0000
15393162789189|618475355501|2012-08-04T01:35:20.382+0000
15393162790438|618475355501|2012-08-03T09:11:41.249+0000
17592186044592|618475355501|2011-07-25T17:56:06.274+0000
19791209300831|618475355501|2012-08-10T07:22:13.872+0000
19791209301121|618475355501|2012-07-03T07:33:13.943+0000
19791209301252|618475355501|2012-08-08T20:41:01.477+0000
26388279067534|618475355501|2012-07-16T22:17:50.265+0000
28587302322530|618475355501|2012-05-04T01:20:44.175+0000
19791209300831|618475355509|2012-08-11T21:36:05.995+0000
19791209301121|618475355509|2012-07-01T08:25:04.747+0000
19791209301252|618475355509|2012-08-08T22:50:39.800+0000
1355|206158495106|2011-02-14T05:48:06.598+0000
2199023255952|206158495106|2011-06-25T05:21:20.148+0000
6597069766850|206158495106|2011-07-30T21:25:25.588+0000
6597069767242|206158495106|2011-03-07T17:01:30.892+0000
8796093023851|206158495106|2011-06-24T13:09:02.066+0000
15393162789189|206158495106|2012-03-06T06:40:10.543+0000
17592186044592|206158495106|2012-04-12T22:33:13.982+0000
17592186045238|206158495106|2011-10-15T04:47:54.600+0000
19791209301252|206158495106|2012-07-24T10:44:42.362+0000
26388279067534|206158495106|2012-08-23T15:19:05.434+0000
28587302322530|206158495106|2012-06-09T07:06:00.648+0000
28587302323579|206158495106|2012-04-16T14:26:39.716+0000
30786325577859|206158495106|2012-07-25T10:13:43.263+0000
30786325578676|206158495106|2012-06-29T20:59:10.696+0000
32985348833794|206158495106|2012-09-09T21:54:09.176+0000
17592186045238|1030792215946|2012-08-22T23:38:08.571+0000
19791209301121|1030792215946|2012-08-07T19:27:01.186+0000
30786325577960|1030792215946|2012-08-18T09:30:11.693+0000
30786325578056|1030792215946|2012-07-25T10:13:53.134+0000
30786325577960|1030792215959|2012-08-16T02:41:12.247+0000
28587302322530|687194832286|2012-07-05T04:57:44.560+0000
30786325578320|687194832286|2012-08-12T17:34:08.185+0000
15393162790438|206158495147|2012-05-05T23:47:35.863+0000
17592186045238|206158495147|2012-02-03T18:53:01.226+0000
19791209300831|206158495147|2012-01-25T05:56:44.237+0000
19791209301121|206158495147|2012-04-20T08:04:13.116+0000
26388279067534|206158495148|2012-04-21T22:49:09.740+0000
2199023255952|137439018452|2012-06-25T16:50:19.312+0000
15393162790438|1030792216034|2012-08-25T12:23:06.445+0000
17592186044592|1030792216034|2012-08-21T10:31:43.809+0000
6597069768154|206158495405|2010-09-16T01:50:03.551+0000
6597069768275|206158495405|2010-09-02T13:51:01.847+0000
6597069768324|206158495405|2010-08-09T01:51:28.603+0000
8796093023560|206158495405|2010-10-13T14:02:12.750+0000
8796093023851|206158495405|2010-10-28T03:00:02.926+0000
8796093023907|206158495405|2010-09-14T15:00:31.118+0000
30786325577784|687194832604|2012-05-30T11:05:25.636+0000
6597069766998|755914309491|2012-08-21T05:17:46.679+0000
1274|824633786253|2012-03-26T13:12:34.524+0000
1490|824633786253|2012-06-13T19:23:22.468+0000
2199023256031|824633786253|2012-06-14T08:34:48.507+0000
2199023256881|824633786253|2012-03-18T01:08:14.803+0000
2199023257034|824633786253|2012-03-23T20:51:00.985+0000
4398046511257|824633786253|2012-08-14T12:36:20.129+0000
4398046511535|824633786253|2012-05-07T12:45:27.986+0000
4398046511628|824633786253|2012-08-12T07:20:19.455+0000
4398046512349|824633786253|2012-06-03T12:50:44.840+0000
4398046512376|824633786253|2012-07-08T22:00:03.277+0000
6597069767067|824633786253|2012-04-05T10:45:52.339+0000
6597069767242|824633786253|2012-04-22T22:18:02.896+0000
6597069768275|824633786253|2012-06-08T13:39:32.485+0000
6597069768324|824633786253|2012-02-16T08:23:17.419+0000
8796093023851|824633786253|2012-08-31T05:26:52.768+0000
10995116278869|824633786253|2012-05-18T16:32:22.433+0000
10995116279167|824633786253|2012-05-04T22:41:32.124+0000
13194139533433|824633786253|2012-08-21T08:45:11.533+0000
13194139534270|824633786253|2012-03-09T16:58:35.740+0000
15393162788906|824633786253|2012-09-08T08:32:40.354+0000
15393162789219|824633786253|2012-03-14T19:21:33.146+0000
15393162789401|824633786253|2012-07-19T03:48:43.663+0000
17592186044461|824633786253|2012-04-27T12:02:06.734+0000
17592186045168|824633786253|2012-05-23T16:33:36.052+0000
17592186045748|824633786253|2012-03-19T06:18:08.419+0000
17592186046041|824633786253|2012-08-09T18:11:10.031+0000
19791209299984|824633786253|2012-06-03T06:43:14.626+0000
19791209300479|824633786253|2012-06-25T08:34:59.226+0000
19791209301454|824633786253|2012-04-14T14:24:03.130+0000
19791209301543|824633786253|2012-06-23T22:49:10.444+0000
21990232557176|824633786253|2012-05-10T06:36:22.362+0000
26388279067560|824633786253|2012-08-01T06:36:49.988+0000
26388279067906|824633786253|2012-06-12T00:38:32.383+0000
26388279068077|824633786253|2012-07-09T14:16:07.984+0000
26388279068275|824633786253|2012-06-20T01:44:30.042+0000
28587302322616|824633786253|2012-06-04T11:15:49.852+0000
30786325577784|824633786253|2012-07-14T21:32:17.331+0000
30786325578711|824633786253|2012-08-13T16:44:35.031+0000
32985348834171|824633786253|2012-08-30T20:12:23.491+0000
1274|824633786262|2012-02-20T23:13:18.456+0000
2199023256077|824633786262|2012-02-23T09:12:40.591+0000
2199023256081|824633786262|2012-07-16T10:14:42.061+0000
2199023256536|824633786262|2012-07-24T22:39:44.285+0000
2199023256881|824633786262|2012-06-12T11:45:18.376+0000
4398046511535|824633786262|2012-04-11T19:02:17.860+0000
4398046511628|824633786262|2012-04-30T04:03:58.577+0000
4398046512349|824633786262|2012-05-10T07:04:51.631+0000
6597069766998|824633786262|2012-05-20T02:50:13.364+0000
6597069767067|824633786262|2012-06-14T15:36:09.236+0000
6597069767831|824633786262|2012-06-21T17:49:09.631+0000
10995116277788|824633786262|2012-07-07T21:37:34.667+0000
10995116278468|824633786262|2012-06-16T16:18:47.430+0000
10995116278869|824633786262|2012-05-09T07:48:39.473+0000
13194139533432|824633786262|2012-04-05T22:02:56.701+0000
13194139533505|824633786262|2012-02-29T18:40:29.497+0000
13194139534076|824633786262|2012-08-22T03:13:12.844+0000
13194139534270|824633786262|2012-08-31T16:50:59.682+0000
15393162789093|824633786262|2012-07-24T03:52:08.273+0000
15393162789228|824633786262|2012-03-10T10:42:31.672+0000
15393162790400|824633786262|2012-04-10T04:58:26.283+0000
17592186044461|824633786262|2012-08-08T10:13:16.786+0000
17592186044868|824633786262|2012-03-22T10:11:26.121+0000
17592186045168|824633786262|2012-02-14T07:07:30.087+0000
17592186045864|824633786262|2012-04-30T10:26:45.492+0000
17592186046041|824633786262|2012-07-31T00:38:49.670+0000
19791209299984|824633786262|2012-08-13T13:58:06.511+0000
19791209300479|824633786262|2012-05-13T16:01:59.506+0000
21990232556027|824633786262|2012-08-30T20:28:12.183+0000
21990232556433|824633786262|2012-07-20T10:43:00.690+0000
21990232557143|824633786262|2012-02-26T06:27:54.345+0000
21990232557176|824633786262|2012-07-19T04:28:59.135+0000
24189255811746|824633786262|2012-04-28T16:29:03.448+0000
24189255812295|824633786262|2012-04-24T07:16:14.068+0000
26388279067248|824633786262|2012-04-10T22:25:37.305+0000
26388279067637|824633786262|2012-06-25T14:18:44.452+0000
26388279067906|824633786262|2012-06-04T12:14:40.805+0000
28587302322837|824633786262|2012-08-30T14:10:23.978+0000
28587302323682|824633786262|2012-05-02T20:29:56.399+0000
28587302323858|824633786262|2012-06-20T15:29:26.704+0000
30786325578600|824633786262|2012-09-01T20:08:48.326+0000
30786325578904|824633786262|2012-07-27T01:59:44.734+0000
30786325579101|824633786262|2012-06-16T21:29:15.440+0000
32985348834326|824633786262|2012-09-12T15:03:27.180+0000
32985348834375|824633786262|2012-08-27T12:20:18.790+0000
6597069767831|343597449134|2011-09-14T02:49:07.764+0000
6597069767851|343597449134|2011-03-26T05:11:20.613+0000
6597069768154|343597449134|2012-05-26T04:47:23.302+0000
6597069768275|343597449134|2011-05-22T17:09:40.251+0000
8796093023560|343597449134|2012-09-11T06:21:07.726+0000
8796093023851|343597449134|2012-03-24T17:16:14.729+0000
238|343597449143|2011-10-05T01:04:34.826+0000
709|343597449143|2012-03-07T03:36:01.318+0000
1274|343597449143|2011-02-24T16:28:11.252+0000
2199023255871|343597449143|2012-03-07T06:41:23.306+0000
2199023256077|343597449143|2012-06-30T22:55:56.617+0000
2199023256536|343597449143|2011-03-02T15:50:53.535+0000
2199023256881|343597449143|2012-06-21T13:33:09.412+0000
4398046511257|343597449143|2012-04-26T14:45:08.055+0000
4398046511628|343597449143|2011-12-23T09:17:57.815+0000
4398046512349|343597449143|2012-01-27T02:05:44.931+0000
4398046512376|343597449143|2011-02-01T05:27:48.386+0000
4398046512532|343597449143|2012-04-02T10:37:58.377+0000
4398046512662|343597449143|2011-04-29T14:02:21.910+0000
6597069767242|343597449143|2011-10-02T20:05:10.796+0000
6597069767831|343597449143|2011-09-10T19:03:03.431+0000
6597069767851|343597449143|2011-03-27T03:25:37.313+0000
6597069768154|343597449143|2012-05-20T09:34:08.030+0000
6597069768275|343597449143|2011-05-19T02:26:34.011+0000
8796093023560|343597449143|2012-09-10T19:43:12.049+0000
8796093023851|343597449143|2012-03-26T03:22:58.012+0000
10995116277788|343597449143|2011-10-31T07:06:14.750+0000
10995116278468|343597449143|2011-08-13T20:42:06.401+0000
10995116278869|343597449143|2011-12-19T12:55:39.594+0000
13194139533432|343597449143|2012-09-08T22:39:55.708+0000
13194139533433|343597449143|2012-02-05T03:50:45.810+0000
13194139533505|343597449143|2012-02-29T05:40:46.411+0000
13194139533859|343597449143|2011-02-05T22:33:05.783+0000
13194139534076|343597449143|2012-02-06T05:37:19.294+0000
13194139534141|343597449143|2011-11-21T21:26:55.100+0000
13194139534270|343597449143|2011-07-10T18:05:18.381+0000
13194139534913|343597449143|2011-09-28T14:25:00.152+0000
15393162788906|343597449143|2012-06-18T19:25:22.145+0000
15393162789219|343597449143|2011-12-31T01:24:39.653+0000
17592186044461|343597449143|2011-10-07T08:43:53.982+0000
17592186044868|343597449143|2011-08-20T17:01:53.280+0000
17592186045005|343597449143|2012-01-19T10:14:18.115+0000
17592186045168|343597449143|2011-08-13T08:23:33.839+0000
17592186045405|343597449143|2011-06-18T06:38:26.081+0000
17592186045748|343597449143|2012-06-12T13:21:34.388+0000
17592186046041|343597449143|2012-08-09T10:11:45.482+0000
19791209299984|343597449143|2011-12-29T20:56:48.842+0000
19791209301102|343597449143|2012-03-09T09:58:41.839+0000
19791209301454|343597449143|2012-04-21T08:57:06.600+0000
21990232556206|343597449143|2011-10-29T20:05:01.484+0000
21990232556433|343597449143|2011-10-26T00:16:54.520+0000
21990232557176|343597449143|2012-01-02T21:27:12.541+0000
24189255811746|343597449143|2012-02-05T18:41:24.220+0000
26388279067560|343597449143|2012-07-28T01:09:27.645+0000
26388279067906|343597449143|2012-06-02T08:07:31.847+0000
26388279068077|343597449143|2012-05-10T14:46:44.762+0000
26388279068275|343597449143|2012-07-06T02:39:18.722+0000
30786325578904|343597449143|2012-07-29T11:01:18.906+0000
32985348834723|343597449143|2012-09-03T23:06:00.306+0000
32985348834937|343597449143|2012-09-11T22:07:20.664+0000
4398046512349|65492|2011-04-26T04:35:20.071+0000
28587302323682|65494|2012-05-06T10:04:33.087+0000
24189255811746|65496|2012-06-02T21:07:08.209+0000
26388279068275|274877972455|2012-08-17T02:33:03.286+0000
17592186045748|137439018997|2012-06-01T08:51:34.344+0000
28587302323238|755914309673|2012-06-10T10:36:42.110+0000
28587302323682|755914309673|2012-08-05T09:33:52.448+0000
30786325577784|755914309673|2012-09-11T14:31:35.122+0000
30786325578585|755914309673|2012-08-26T01:23:43.025+0000
30786325579016|755914309673|2012-07-04T11:41:12.149+0000
32985348833404|755914309673|2012-09-09T15:11:01.025+0000
238|343597449296|2011-12-10T16:58:44.429+0000
2199023257034|343597449297|2012-08-15T05:17:06.348+0000
94|618475356280|2012-02-18T10:24:47.020+0000
238|618475356280|2011-09-28T04:37:29.395+0000
1274|618475356280|2012-05-22T20:41:30.582+0000
1490|618475356280|2011-11-27T05:27:40.732+0000
2199023255871|618475356280|2012-05-12T22:25:17.729+0000
2199023256077|618475356280|2012-02-29T06:12:58.006+0000
2199023256081|618475356280|2012-02-08T09:48:42.879+0000
4398046511535|618475356280|2012-03-22T06:17:43.882+0000
4398046511628|618475356280|2011-08-11T05:29:39.753+0000
4398046512349|618475356280|2012-06-20T13:17:05.271+0000
4398046512662|618475356280|2011-10-12T05:38:32.016+0000
6597069766998|618475356280|2011-09-28T12:11:41.786+0000
6597069767067|618475356280|2011-11-19T09:35:29.340+0000
6597069767831|618475356280|2012-07-01T17:55:43.703+0000
6597069767851|618475356280|2012-02-10T01:00:15.423+0000
6597069768275|618475356280|2012-06-29T09:15:34.634+0000
8796093023560|618475356280|2012-04-14T08:01:59.407+0000
8796093023851|618475356280|2012-04-08T07:41:45.598+0000
10995116279167|618475356280|2011-11-20T03:31:07.233+0000
13194139533432|618475356280|2011-12-14T07:18:03.232+0000
13194139533505|618475356280|2011-10-14T21:00:30.158+0000
13194139533859|618475356280|2011-09-17T17:56:01.878+0000
13194139534141|618475356280|2012-01-06T06:56:01.946+0000
13194139534913|618475356280|2012-02-12T04:05:17.466+0000
15393162789093|618475356280|2012-04-14T18:25:35.994+0000
15393162789219|618475356280|2011-09-10T00:07:40.997+0000
15393162789228|618475356280|2011-11-29T00:35:11.897+0000
15393162790275|618475356280|2011-08-23T01:16:53.374+0000
17592186045168|618475356280|2012-07-24T13:55:34.135+0000
17592186045405|618475356280|2011-12-07T07:42:11.790+0000
17592186045748|618475356280|2012-01-04T19:48:04.945+0000
17592186045864|618475356280|2011-11-18T00:02:27.487+0000
17592186046041|618475356280|2011-09-08T07:49:50.298+0000
19791209299984|618475356280|2012-07-20T07:38:30.841+0000
19791209300479|618475356280|2012-09-09T09:14:39.194+0000
19791209301543|618475356280|2012-05-03T20:29:40.193+0000
21990232556027|618475356280|2011-11-27T00:24:59.361+0000
21990232556206|618475356280|2012-05-09T00:01:26.843+0000
21990232556433|618475356280|2012-02-04T03:50:43.812+0000
21990232557143|618475356280|2012-03-18T21:38:52.427+0000
21990232557176|618475356280|2012-01-07T04:17:00.943+0000
24189255812295|618475356280|2012-03-17T19:49:24.565+0000
26388279067248|618475356280|2012-03-25T06:33:20.359+0000
26388279067534|618475356280|2012-04-29T07:04:46.706+0000
26388279067906|618475356280|2012-08-29T23:11:46.726+0000
26388279068077|618475356280|2012-08-03T21:55:13.058+0000
28587302322837|618475356280|2012-08-04T20:00:06.140+0000
28587302323238|618475356280|2012-06-02T13:53:50.695+0000
30786325577784|618475356280|2012-08-25T02:11:28.416+0000
30786325578711|618475356280|2012-07-26T09:29:30.949+0000
32985348834723|618475356280|2012-08-25T14:33:48.035+0000
94|412316926085|2011-10-05T02:41:40.149+0000
238|412316926085|2012-03-07T16:29:16.381+0000
709|412316926085|2011-06-19T22:40:38.049+0000
1274|412316926085|2011-09-24T08:03:31.184+0000
2199023255871|412316926085|2011-12-24T13:06:43.392+0000
2199023256031|412316926085|2011-03-21T13:12:50.014+0000
2199023256081|412316926085|2011-09-16T20:03:26.645+0000
2199023256536|412316926085|2012-06-15T21:57:21.516+0000
2199023256881|412316926085|2012-03-13T02:48:57.202+0000
4398046511628|412316926085|2011-12-04T11:32:48.904+0000
4398046512349|412316926085|2012-07-17T00:45:32.812+0000
4398046512376|412316926085|2012-05-14T08:18:42.284+0000
6597069767067|412316926085|2012-03-29T19:44:07.723+0000
6597069767242|412316926085|2012-07-25T09:59:02.933+0000
6597069767851|412316926085|2012-08-03T18:01:59.306+0000
6597069768154|412316926085|2011-10-04T13:49:22.289+0000
8796093023560|412316926085|2011-09-26T15:38:02.044+0000
8796093023851|412316926085|2012-09-07T14:00:50.641+0000
8796093023907|412316926085|2011-09-27T19:24:09.646+0000
10995116277788|412316926085|2011-08-14T05:49:57.748+0000
10995116278869|412316926085|2011-12-22T11:21:23.648+0000
10995116279167|412316926085|2012-07-20T01:12:31.909+0000
13194139533433|412316926085|2012-09-10T16:36:10.666+0000
13194139533505|412316926085|2012-08-01T16:27:31.709+0000
13194139533859|412316926085|2012-03-13T05:54:05.892+0000
13194139534141|412316926085|2012-01-21T14:03:38.488+0000
13194139534913|412316926085|2012-04-15T03:07:19.995+0000
15393162789219|412316926085|2011-08-19T06:11:30.902+0000
15393162789228|412316926085|2011-07-24T18:46:46.938+0000
15393162790400|412316926085|2011-10-16T21:23:58.894+0000
17592186044461|412316926085|2012-04-07T23:37:02.050+0000
17592186045168|412316926085|2012-04-28T10:07:27.395+0000
17592186045405|412316926085|2012-04-08T20:41:46.261+0000
17592186045748|412316926085|2011-10-01T11:43:14.071+0000
17592186045864|412316926085|2011-09-08T06:09:02.165+0000
17592186046041|412316926085|2011-12-18T17:11:40.194+0000
19791209299984|412316926085|2012-08-06T11:45:49.560+0000
19791209301102|412316926085|2012-06-28T12:25:35.959+0000
19791209301132|412316926085|2011-09-10T20:48:35.510+0000
19791209301543|412316926085|2012-07-17T11:04:31.795+0000
21990232557143|412316926085|2012-02-06T08:18:19.270+0000
24189255812295|412316926085|2012-06-12T13:19:23.249+0000
26388279067248|412316926085|2012-04-29T12:23:09.544+0000
26388279067534|412316926085|2012-07-10T19:38:21.399+0000
26388279068077|412316926085|2012-07-07T22:23:54.307+0000
28587302322616|412316926085|2012-09-08T19:58:16.451+0000
28587302322837|412316926085|2012-05-14T07:54:42.315+0000
30786325577784|412316926085|2012-09-12T13:08:37.215+0000
30786325578711|412316926085|2012-07-02T05:28:50.114+0000
30786325578904|412316926085|2012-07-12T23:27:12.972+0000
32985348834064|412316926085|2012-08-17T12:48:25.127+0000
32985348834585|412316926085|2012-08-01T14:25:19.463+0000
32985348834723|412316926085|2012-08-24T11:03:19.659+0000
28587302322616|137439019144|2012-06-27T16:25:51.154+0000
238|137439019146|2012-09-02T15:11:10.735+0000
1274|137439019146|2010-10-18T02:34:13.992+0000
2199023255871|137439019146|2011-12-15T01:14:13.401+0000
2199023256031|137439019146|2011-08-04T23:05:43.233+0000
2199023256077|137439019146|2011-08-10T21:20:15.083+0000
2199023256081|137439019146|2010-12-05T18:52:17.557+0000
2199023256536|137439019146|2012-01-23T05:23:14.015+0000
2199023256881|137439019146|2012-01-02T04:59:00.732+0000
2199023257034|137439019146|2010-10-28T14:52:24.047+0000
4398046511257|137439019146|2012-07-11T22:26:57.187+0000
4398046511535|137439019146|2011-09-02T23:56:21.142+0000
4398046511628|137439019146|2011-04-08T05:30:06.286+0000
4398046512349|137439019146|2012-08-23T09:56:34.645+0000
4398046512376|137439019146|2011-07-26T17:37:14.876+0000
4398046512532|137439019146|2010-12-09T00:05:35.876+0000
4398046512662|137439019146|2012-02-15T14:21:11.684+0000
6597069766998|137439019146|2011-09-26T12:07:27.328+0000
6597069767551|137439019146|2011-03-27T21:24:32.037+0000
6597069767831|137439019146|2011-11-24T22:26:38.751+0000
6597069768154|137439019146|2010-11-03T08:43:24.378+0000
6597069768324|137439019146|2012-05-29T07:07:09.705+0000
8796093023560|137439019146|2011-03-22T05:14:53.626+0000
8796093023851|137439019146|2012-06-14T01:05:23.982+0000
8796093023907|137439019146|2011-08-01T01:09:19.411+0000
10995116277788|137439019146|2011-01-20T04:32:28.957+0000
10995116278869|137439019146|2012-06-23T17:45:52.413+0000
10995116279167|137439019146|2011-09-06T16:11:41.455+0000
13194139533433|137439019146|2011-12-26T17:25:54.654+0000
13194139533505|137439019146|2012-04-04T18:40:17.357+0000
13194139534076|137439019146|2011-07-26T22:10:05.706+0000
13194139534270|137439019146|2011-07-12T11:44:02.491+0000
13194139534913|137439019146|2012-07-30T10:18:10.970+0000
15393162788906|137439019146|2011-06-05T03:18:59.246+0000
15393162789219|137439019146|2011-12-25T21:29:20.266+0000
15393162789228|137439019146|2012-04-29T19:23:43.073+0000
15393162789401|137439019146|2011-12-28T22:45:14.845+0000
15393162790275|137439019146|2012-02-05T21:26:09.897+0000
17592186044461|137439019146|2012-04-30T08:31:13.003+0000
17592186044868|137439019146|2012-05-03T05:17:00.230+0000
17592186045005|137439019146|2012-04-26T20:58:16.922+0000
17592186045168|137439019146|2011-12-29T06:11:14.462+0000
17592186045405|137439019146|2011-08-29T08:17:59.457+0000
17592186045748|137439019146|2012-08-24T17:35:54.980+0000
17592186045864|137439019146|2011-08-08T15:45:41.440+0000
19791209299984|137439019146|2012-04-08T02:45:31.825+0000
19791209300479|137439019146|2011-08-08T05:31:31.025+0000
19791209301132|137439019146|2012-07-28T18:27:40.235+0000
19791209301454|137439019146|2012-07-04T07:24:12.485+0000
19791209301543|137439019146|2012-09-09T21:43:40.533+0000
21990232556027|137439019146|2012-05-17T16:29:48.833+0000
21990232556206|137439019146|2012-08-21T11:45:49.304+0000
21990232556433|137439019146|2012-02-06T06:30:06.508+0000
21990232557143|137439019146|2012-05-06T08:27:23.173+0000
21990232557176|137439019146|2012-08-05T23:55:22.852+0000
24189255811746|137439019146|2012-07-14T01:29:06.265+0000
24189255812295|137439019146|2012-09-05T10:19:03.702+0000
26388279067637|137439019146|2012-09-04T05:08:05.626+0000
26388279068077|137439019146|2012-06-11T18:12:17.499+0000
28587302322616|137439019146|2012-06-25T04:01:08.747+0000
28587302323682|137439019146|2012-06-13T12:42:56.065+0000
30786325578585|137439019146|2012-07-05T10:10:32.998+0000
30786325578711|137439019146|2012-07-02T04:04:07.518+0000
30786325579016|137439019146|2012-07-19T16:03:26.046+0000
32985348834375|137439019146|2012-09-10T00:41:53.673+0000
238|137439019149|2012-09-02T04:59:21.770+0000
1274|137439019149|2010-10-15T14:55:14.217+0000
2199023255871|137439019149|2011-12-14T11:37:22.904+0000
2199023256031|137439019149|2011-08-02T16:49:15.080+0000
2199023256077|137439019149|2011-08-10T10:01:32.074+0000
2199023256081|137439019149|2010-12-06T13:43:22.696+0000
2199023256536|137439019149|2012-01-25T23:08:08.554+0000
2199023256881|137439019149|2011-12-28T08:32:15.877+0000
2199023257034|137439019149|2010-10-30T00:03:20.715+0000
4398046511257|137439019149|2012-07-08T04:59:35.771+0000
4398046511535|137439019149|2011-09-07T18:19:23.957+0000
4398046511628|137439019149|2011-04-07T13:51:11.125+0000
4398046512349|137439019149|2012-08-24T09:59:28.726+0000
4398046512376|137439019149|2011-07-24T00:14:02.317+0000
4398046512532|137439019149|2010-12-06T14:34:18.276+0000
4398046512662|137439019149|2012-02-16T17:30:42.450+0000
6597069766998|137439019149|2011-09-26T22:22:26.870+0000
6597069767551|137439019149|2011-03-30T17:09:20.180+0000
6597069767831|137439019149|2011-11-27T17:54:22.546+0000
6597069768154|137439019149|2010-10-29T15:53:18.855+0000
6597069768324|137439019149|2012-05-28T04:06:29.793+0000
